ds,zone,yhat,yhat_lower,yhat_upper
2025-01-04,Barakhamba Road,1.6683596408028563,-0.10900344477001722,3.470261061296183
2025-01-05,Barakhamba Road,1.7233809648417333,0.0003407108992108496,3.5760234791860426
2025-01-06,Barakhamba Road,1.875943562921795,0.10570726469506,3.9247819711397613
2025-01-07,Barakhamba Road,1.6553357158032067,-0.08010179984821943,3.4634167628041204
2025-01-08,Barakhamba Road,1.591733179168413,-0.26698052600187616,3.5268196245134598
2025-01-09,Barakhamba Road,1.736119208590678,-0.15975721768547083,3.4584496511345892
2025-01-10,Barakhamba Road,1.656043721733692,-0.11912383896301863,3.5464704782057845
2025-01-11,Barakhamba Road,1.3860829754138628,-0.6227036577313383,3.2235552824077516
2025-01-12,Barakhamba Road,1.452509654397125,-0.41309643610524516,3.3471818228034347
2025-01-13,Barakhamba Road,1.620064310926226,-0.22287920719846213,3.607877292420618
2025-01-14,Barakhamba Road,1.4232644253332494,-0.35284749446003005,3.46059978676963
2025-01-15,Barakhamba Road,1.385906580881284,-0.3781422788528373,3.166943548828201
2025-01-16,Barakhamba Road,1.5579595492362517,-0.43396270401697745,3.3171203230705424
2025-01-17,Barakhamba Road,1.5114255620984807,-0.3140133817321449,3.395260303213997
2025-01-18,Barakhamba Road,1.2798636014181093,-0.5773296115439762,3.0591660573100143
2025-01-19,Barakhamba Road,1.3827432346443858,-0.5356685828383629,3.127337853448415
2025-01-20,Barakhamba Road,1.586729017915859,-0.4182964445316506,3.49148306160193
2025-01-21,Barakhamba Road,1.4309053880192133,-0.3150874905750774,3.3279524568235677
2025-01-22,Barakhamba Road,1.43212252336802,-0.5282467148071763,3.2826068901439442
2025-01-23,Barakhamba Road,1.638879652521509,-0.27053171577895985,3.323464054560674
2025-01-24,Barakhamba Road,1.627302913920187,-0.09862742192607617,3.356306710096567
2025-01-25,Barakhamba Road,1.4297436126483227,-0.5215083320972468,3.1868864209900933
2025-01-26,Barakhamba Road,1.5588236678270027,-0.302340391737763,3.443826922759466
2025-01-27,Barakhamba Road,1.783237085218762,-0.0838209233351162,3.714938377508781
2025-01-28,Barakhamba Road,1.6468908531464879,-0.1833235169234679,3.4744051874231916
2025-01-29,Barakhamba Road,1.6600906610692103,-0.17442546741405174,3.490045821545009
2024-01-01,Saket,4.895713252209532,3.08835029365133,6.802049935802669
2024-01-02,Saket,4.5266102060891455,2.629562729476815,6.580347751213423
2024-01-03,Saket,4.4391111062722235,2.5065544245039484,6.380235447915582
2024-01-04,Saket,4.5769011015006145,2.6202945383982597,6.512055167679413
2024-01-06,Saket,3.224893534747355,1.3670329476685692,4.990580019071252
2024-01-07,Saket,3.9817268950526508,2.0835581483867203,5.736446705354571
2024-01-08,Saket,3.3430095115131144,1.3897168062032892,5.316320991536776
2024-01-09,Saket,3.109970053355948,1.2997241835161184,5.021762806136758
2024-01-10,Saket,3.164992642477195,1.2769561875202249,5.04602856657361
2024-01-11,Saket,3.4494317120572586,1.5726330712729837,5.400861833362512
2024-01-12,Saket,2.7992581450930056,1.000184461239281,4.603032535609481
2024-01-14,Saket,3.31482749868677,1.376354413138747,5.217917247118769
2024-01-16,Saket,2.7344196583050384,0.9298459814262244,4.559281760730401
2024-01-17,Saket,2.9156114295536284,1.111520552996371,4.717954014417369
2024-01-18,Saket,3.3114234207950037,1.4617556607655104,5.169164748240563
2024-01-19,Saket,2.769028443030008,1.0456532848668838,4.678815999062153
2024-01-20,Saket,2.4756582954699797,0.6176995988730859,4.298949711920284
2024-01-21,Saket,3.4331197914797085,1.5675409415105386,5.29573243170893
2024-01-23,Saket,2.9468023160381507,1.0671667260183928,4.779060570661807
2024-01-24,Saket,3.1447765029106587,1.1967234039213852,4.927635548344213
2024-01-25,Saket,3.53909106106491,1.617946246125474,5.32475785383163
2024-01-26,Saket,2.990921080933023,1.1553767838834008,4.89994096694374
2024-01-27,Saket,2.675575337065803,0.7945670970557728,4.6140612432943025
2024-01-29,Saket,3.1139503874385617,1.261116025841158,5.15418723342211
2024-01-30,Saket,3.002857922987579,1.165807582495586,4.810008881036116
2024-01-31,Saket,3.138354728521832,1.305943066608382,4.938008520898636
2024-02-01,Saket,3.4646205060695605,1.629104102494439,5.398751882037879
2024-02-02,Saket,2.8580011908824643,0.9435208202493564,4.724830500659289
2024-02-03,Saket,2.4826561420090845,0.5689615799728863,4.458355175425934
2024-02-04,Saket,3.32148578405161,1.467952829816272,5.0551931614453345
2024-02-05,Saket,2.800145050480472,0.9073212302117108,4.683043019885781
2024-02-06,Saket,2.641562739083065,0.9396145231787196,4.528410571701102
2024-02-07,Saket,2.7348346307518736,0.7609578704539861,4.5375463862776915
2024-02-08,Saket,3.025885313756077,1.254329071017839,4.7729498335555745
2024-02-10,Saket,2.0227931145761793,0.2681173417596704,3.90180739415178
2024-02-11,Saket,2.851654920913062,0.9940685067039168,4.827682531545571
2024-02-12,Saket,2.346517188782735,0.5375525751688826,4.250635109714235
2024-02-13,Saket,2.209980974323369,0.23708188769350438,4.109867269979548
2024-02-14,Saket,2.331650734042994,0.5162285125544598,4.344432104796123
2024-02-15,Saket,2.6570535764394623,0.7073387302189832,4.405374383804951
2024-02-16,Saket,2.0879137646055863,0.17539704885725713,3.815835929210127
2024-02-17,Saket,1.7607635682996394,-0.024717741811871464,3.692709269772338
2024-02-18,Saket,2.6344272046747057,0.7519434550997653,4.467008229422804
2024-02-19,Saket,2.1921134450817377,0.3932621319296837,4.157075254755491
2024-02-20,Saket,2.1149216027320947,0.3336863955561677,3.988689048042568
2024-02-21,Saket,2.292096747096923,0.48614187281813814,4.132450747759016
2024-02-22,Saket,2.66822415580727,0.8060912159061142,4.528698201164052
2024-02-23,Saket,2.156481318664107,0.25909104622266416,4.210152250194101
2024-02-24,Saket,1.878756811152033,0.10145445609177317,3.5927991578052323
2024-02-25,Saket,2.7814265178879345,0.9617419006566043,4.615857239602407
2024-02-26,Saket,2.3764877088924736,0.5168264065341537,4.253742916234356
2024-02-27,Saket,2.3245481406881106,0.5327184222458412,4.231509897633969
2024-02-28,Saket,2.5157405279549923,0.6183106631645383,4.37980255158713
2024-02-29,Saket,2.8951507463225434,1.09087928071308,4.648576305587057
2024-03-01,Saket,2.389000997858899,0.519614677929989,4.3401710982588915
2024-03-02,Saket,2.1062268831445725,0.32406009292974364,4.036654637670389
2024-03-03,Saket,2.982494089988223,1.039880855759312,4.854343466003401
2024-03-04,Saket,2.5603216492164944,0.7002437753748207,4.378102383364468
2024-03-05,Saket,2.481502902834016,0.5355891519378516,4.495251278852995
2024-03-06,Saket,2.638630491862326,0.9491956939793744,4.575794987617146
2024-03-08,Saket,2.4422517546710214,0.380637963775897,4.276626538848518
2024-03-09,Saket,2.126238084270364,0.17679302494398239,4.015364888941482
2024-03-10,Saket,2.956388424766224,1.0509510327500449,4.8971935217530405
2024-03-12,Saket,2.398972300182026,0.6402547054971737,4.223148449309303
2024-03-13,Saket,2.52958270085417,0.5954482903517139,4.414073938231295
2024-03-14,Saket,2.8466560763287303,0.8922219930915314,4.679927665350602
2024-03-16,Saket,1.9869182386487891,0.16622209252954703,3.710747837570969
2024-03-17,Saket,2.809023734993327,1.0895457584922625,4.756106487119462
2024-03-18,Saket,2.373996520620453,0.5797937034496056,4.2431055001234474
2024-03-19,Saket,2.2850560120111747,0.35432801169863126,4.0885030851788375
2024-03-20,Saket,2.43811073072667,0.53474918590969,4.275864480680562
2024-03-21,Saket,2.781809697636395,0.9902393511183019,4.584425256926825
2024-03-22,Saket,2.282473241930601,0.4862543972200866,4.021595630201353
2024-03-23,Saket,2.0100318820082674,0.19494968359794781,3.8997487306763245
2024-03-24,Saket,2.866784518600661,1.0692635137640538,4.730392441760669
2024-03-25,Saket,2.484541138673404,0.6614215543871484,4.337520276113564
2024-03-26,Saket,2.445421113703088,0.6218882023100366,4.209215760286751
2024-03-27,Saket,2.6453183990098785,0.7561311986028263,4.492031735001648
2024-03-28,Saket,3.0322173293333425,1.238955338254427,5.074345337370364
2024-03-29,Saket,2.584092631383873,0.8252973488571325,4.383774540567377
2024-03-30,Saket,2.3563507037315774,0.4481157394949462,4.2025580951452115
2024-03-31,Saket,3.2388772233620404,1.3636775088265816,5.023862430119373
2024-04-01,Saket,2.8922212152405895,0.9645813964009875,4.73595222721955
2024-04-02,Saket,2.877879072049912,1.1879130942214955,4.753463486354725
2024-04-03,Saket,3.0924241574486824,1.370724944980424,4.960961395859829
2024-04-04,Saket,3.4840638530809995,1.6314640345263516,5.447923143500379
2024-04-05,Saket,3.043480303501574,1.1298266549944092,4.880907215647898
2024-04-06,Saket,2.8127412218658416,0.9909568024635583,4.667140340432311
2024-04-07,Saket,3.6706006693510136,1.7656804633166674,5.460603095426416
2024-04-08,Saket,3.3076860041437524,1.5670315736086506,5.1312176897509145
2024-04-09,Saket,3.2662280657693126,1.4768479061608093,5.266722726646466
2024-04-10,Saket,3.444815736500175,1.4548836096572186,5.366834878604026
2024-04-12,Saket,3.3158200372804285,1.445167803898137,5.076015635010289
2024-04-13,Saket,3.0425904316328376,1.2877298636870913,4.844621954240372
2024-04-14,Saket,3.8419878756142136,1.9950902148406076,5.599537084714614
2024-04-15,Saket,3.435437683451344,1.6756715025330855,5.332524607377728
2024-04-16,Saket,3.346428987831662,1.4018787601432423,5.183986213450577
2024-04-17,Saket,3.4758831518893283,1.6014049706656819,5.243307485098271
2024-04-18,Saket,3.7751122425750467,1.8314952562803106,5.568857243789636
2024-04-19,Saket,3.262471344539285,1.3645215524143839,5.241690360286335
2024-04-20,Saket,2.955151607255562,1.108931228435506,4.870274439764062
2024-04-21,Saket,3.7109451164300413,1.868865176993001,5.6495778417022295
2024-04-22,Saket,3.2814109287741666,1.477954239184619,5.118883426599553
2024-04-23,Saket,3.170487039074412,1.4023839004095269,4.861603322676527
2024-04-24,Saket,3.28050046932711,1.4348641143492165,5.069941473078824
2024-04-25,Saket,3.563354924622023,1.776608200119473,5.216923424897385
2024-04-26,Saket,3.0501225833806025,1.3599182602330906,5.025005339523389
2024-04-27,Saket,2.744316067892985,0.9001116597774529,4.491438687898336
2024-04-28,Saket,3.491926052302112,1.575062048972879,5.421330326346611
2024-04-29,Saket,3.0736191290854338,1.2636588717615842,4.930377170928735
2024-04-30,Saket,2.972833232014962,1.0470731508767446,4.753290967851589
2024-05-02,Saket,3.3842704974800277,1.2867392314743449,5.071514113222054
2024-05-03,Saket,2.8914956481625125,1.0503519639025425,4.780700054146482
2024-05-04,Saket,2.603561583797447,0.7653063703828655,4.393308139067789
2024-05-05,Saket,3.354423824923272,1.5983935159373461,5.247825899679914
2024-05-06,Saket,2.953797316027043,1.2559107203229343,4.812945719711329
2024-05-07,Saket,2.8647330092691528,0.9591245662905444,4.856660012571302
2024-05-08,Saket,2.9909587735430945,1.0243531239982786,4.7589797233370765
2024-05-09,Saket,3.2845601159064786,1.4683534689168702,5.2100679617933965
2024-05-10,Saket,2.8014719781641864,0.7969025623670901,4.670273167352632
2024-05-11,Saket,2.517715509266348,0.8098389993486325,4.283342492128102
2024-05-12,Saket,3.2559739943192576,1.3693686763574002,5.0890082347892545
2024-05-13,Saket,2.855833552206418,1.0612310939775367,4.766541433445135
2024-05-14,Saket,2.7608118056627675,0.9887385100583946,4.6761756386478845
2024-05-15,Saket,2.8763305886755313,1.1906406846193331,4.647561550730658
2024-05-16,Saket,3.1556073092519936,1.3493490963088024,4.903589598244813
2024-05-17,Saket,2.66805975128226,0.9556812338978976,4.500554420704125
2024-05-18,Saket,2.376988337959201,0.45622159777661253,4.232631060384199
2024-05-19,Saket,3.0943855833072638,1.3045364932580534,4.891031886944894
2024-05-20,Saket,2.6901649693732756,0.8086848402174976,4.5486950683354515
2024-05-21,Saket,2.5886264548137676,0.6998444970487449,4.421560476203872
2024-05-22,Saket,2.6970504407313025,0.7847699229869562,4.344535022032502
2024-05-24,Saket,2.4896095964403346,0.5304515031321724,4.304431735015308
2024-05-25,Saket,2.206775107411591,0.32585873662308473,3.989163809082984
2024-05-27,Saket,2.535401095499186,0.8063354906963228,4.36742564749988
2024-05-28,Saket,2.4509326825843796,0.7667421483562505,4.283436693497393
2024-05-30,Saket,2.868615371673873,0.9805565163583173,4.676705772205346
2024-05-31,Saket,2.420654431905096,0.561832494175592,4.285967967539599
2024-06-01,Saket,2.169617356273411,0.26502294004247756,3.931984842160591
2024-06-02,Saket,2.904378476131737,0.9734160259420351,4.673164246096947
2024-06-03,Saket,2.5535633869997727,0.6391646901768846,4.377186121992084
2024-06-05,Saket,2.655382960196722,0.8765310405786173,4.449984943250319
2024-06-06,Saket,2.971332854756624,1.0753413913258456,4.765812323494031
2024-06-07,Saket,2.5561293113636525,0.7588868669462956,4.41635112026315
2024-06-08,Saket,2.3320545027845685,0.5111854823002946,4.28353177483144
2024-06-09,Saket,3.0759500247372196,1.0717335643129107,4.9670946054218215
2024-06-10,Saket,2.745513093842441,0.8458717630569496,4.569086808476241
2024-06-11,Saket,2.704179856149949,0.8996786182711941,4.583523420981841
2024-06-12,Saket,2.861691467233727,1.1188882850377178,4.657967871553341
2024-06-13,Saket,3.172911883976942,1.3507689171098947,5.004163268789429
2024-06-14,Saket,2.7579834449728033,0.9857015730272355,4.626115277468791
2024-06-15,Saket,2.525901516194851,0.6676079887929136,4.351682837872721
2024-06-16,Saket,3.242376487245309,1.4230732049589432,5.111613866767182
2024-06-17,Saket,2.8951380162709293,1.0981107289876089,4.705605807154255
2024-06-18,Saket,2.828270767223643,0.9363035851273164,4.653111916116286
2024-06-19,Saket,2.9534125036980514,1.1693396797917084,4.833596981015768
2024-06-21,Saket,2.782250008072692,0.8749692363136312,4.463108394208954
2024-06-22,Saket,2.516353415006885,0.6929590728070087,4.3064529658701876
2024-06-24,Saket,2.8047316126419646,1.000130636800329,4.777566969893681
2024-06-25,Saket,2.7025451835341316,0.7779955857302285,4.4862787126397405
2024-06-26,Saket,2.7916594226823324,0.9666163966774345,4.596756560494003
2024-06-28,Saket,2.5644227754558484,0.8031963104915383,4.422085723906905
2024-06-29,Saket,2.2794774303358154,0.5898906120405458,4.0829833703457314
2024-06-30,Saket,2.91944257369934,1.0625566730816332,4.769142850030267
2024-07-01,Saket,2.532763295119554,0.5840270220990885,4.383185981616434
2024-07-02,Saket,2.4250421377888274,0.4176150818615102,4.185363780771957
2024-07-03,Saket,2.5114939767705904,0.6860938593319421,4.37176992620802
2024-07-04,Saket,2.750401305487792,0.9869819322056477,4.750954183974661
2024-07-07,Saket,2.6866712061642883,0.7100853443427027,4.599751604145559
2024-07-08,Saket,2.3299269327101904,0.428142036882345,4.235672719089894
2024-07-10,Saket,2.3667716718026575,0.5762831094726988,4.164352318688051
2024-07-11,Saket,2.634167326876221,0.7951620196627532,4.570737199951592
2024-07-12,Saket,2.225883379208203,0.2353004919067451,3.976406237261157
2024-07-13,Saket,1.9978893040246897,0.3057496848616542,3.651788859152596
2024-07-14,Saket,2.670695680380742,0.791911076873785,4.479371859594565
2024-07-15,Saket,2.3507057444180086,0.5551087092102306,4.273637123034037
2024-07-16,Saket,2.302398429214445,0.41881366328055564,4.1846528343265685
2024-07-17,Saket,2.4421134798033113,0.5453949918150848,4.294554411249195
2024-07-18,Saket,2.7280011114606495,0.9283961788903433,4.714789568604267
2024-07-19,Saket,2.344837128625772,0.6086413439899861,4.063573192188575
2024-07-20,Saket,2.1349321908393835,0.2685847350530671,4.004354740495236
2024-07-21,Saket,2.8072776225988916,0.9367767975940604,4.718669389081873
2024-07-22,Saket,2.497911963842194,0.6584411298095941,4.236222469035219
2024-07-24,Saket,2.58607472931358,0.7272287105165757,4.318981391308225
2024-07-25,Saket,2.8605691492179157,1.134094359356721,4.647168150156754
2024-07-26,Saket,2.4731861834466975,0.6249323656812624,4.275785296202624
2024-07-27,Saket,2.253441206120495,0.39871334053687824,4.186253089177496
2024-07-28,Saket,2.8996093754233723,1.1478330244112505,4.7267106909793455
2024-07-29,Saket,2.5780836048189775,0.6758707881768335,4.498153364523314
2024-07-31,Saket,2.6285631617026852,0.7699140088639561,4.4944544971910485
2024-08-01,Saket,2.8808587776914036,1.0532748397318996,4.8379647653023925
2024-08-02,Saket,2.4830569139933565,0.5367463718558946,4.3065007993123885
2024-08-04,Saket,2.874976347008241,1.1670976837737506,4.932136856924374
2024-08-05,Saket,2.548682215300878,0.6647436544839553,4.380921376733101
2024-08-06,Saket,2.4791427564664974,0.8455105883037483,4.462160550178961
2024-08-07,Saket,2.587696872351276,0.8016014243710655,4.515994646252085
2024-08-08,Saket,2.8355286800437214,0.9989986822001402,4.809466647664959
2024-08-09,Saket,2.447242233771666,0.5689950442566081,4.291738496211336
2024-08-10,Saket,2.2261369526648087,0.47270025211182237,4.039784778911862
2024-08-11,Saket,2.848091679946441,0.9456023811963609,4.670208088583959
2024-08-12,Saket,2.5389401244524037,0.7394993754767298,4.393679523110188
2024-08-13,Saket,2.484473450646714,0.5961640658934005,4.242912634069833
2024-08-14,Saket,2.606781204559435,0.789668821742426,4.390782717872845
2024-08-15,Saket,2.86708850026959,0.9513592145631568,4.711057875335502
2024-08-17,Saket,2.3016775167436703,0.5243039542455553,4.045838870524628
2024-08-18,Saket,2.929174151656938,1.1227376739391315,4.836232168527208
2024-08-19,Saket,2.6396715123237775,0.760662776650078,4.554896651985906
2024-08-20,Saket,2.5985497042824197,0.7452022270885237,4.484480391712623
2024-08-21,Saket,2.7286747692360622,0.9711055171896543,4.604399402139076
2024-08-22,Saket,2.9914798572806145,1.2518714251298275,4.858972075463226
2024-08-23,Saket,2.636438720614146,0.8587253596487839,4.487974639903251
2024-08-24,Saket,2.4393076534692275,0.6266349285869794,4.303794401247736
2024-08-25,Saket,3.052552418889592,1.2744791403631597,4.987247767638126
2024-08-26,Saket,2.7607737022594585,0.8689764945605702,4.65011145317386
2024-08-27,Saket,2.709652473410417,0.7559113229451624,4.538965581391247
2024-08-28,Saket,2.823595707954931,0.9178072915786339,4.641950591124704
2024-08-30,Saket,2.6968328557368872,0.7624462652288246,4.569765318452335
2024-08-31,Saket,2.4819550471340444,0.589730276815577,4.39211238298575
2024-09-01,Saket,3.0621600518293723,1.3125248476148321,4.939394633037424
2024-09-02,Saket,2.7524062524095574,0.8671155986579965,4.496559778842862
2024-09-03,Saket,2.6792396200842212,0.9185498624824215,4.578632267293327
2024-09-04,Saket,2.769062087987463,0.8886237074934294,4.638287987438252
2024-09-05,Saket,2.985637035311183,1.051937626920648,4.824022065419836
2024-09-06,Saket,2.605394465979565,0.6932305166994108,4.354740218618534
2024-09-07,Saket,2.378571959081979,0.5782806617679365,4.201255507013079
2024-09-08,Saket,2.9361186501809886,1.0105852434850253,4.788715451985154
2024-09-09,Saket,2.623108624411159,0.7498181676671636,4.414060181864844
2024-09-10,Saket,2.5465726560588524,0.7341904123110754,4.449655933489389
2024-09-11,Saket,2.6343997749398254,0.8736170115425413,4.540412480973434
2024-09-13,Saket,2.4858470956972933,0.5069180207851279,4.419972656708747
2024-09-15,Saket,2.839225400202968,1.0351337416404731,4.842067654714159
2024-09-16,Saket,2.5514430640700585,0.7965660780891612,4.366452142538151
2024-09-17,Saket,2.498770448573892,0.6933195033193349,4.395578744582226
2024-09-18,Saket,2.609744238390443,0.7417295290058558,4.442677220531842
2024-09-21,Saket,2.3377804871812033,0.5415612053649733,4.139916187895993
2024-09-22,Saket,2.917521090549545,1.0200593705845749,4.725713739593757
2024-09-23,Saket,2.6596756134654598,0.8566340325464156,4.611804809059657
2024-09-24,Saket,2.6302931951153212,0.7940208495554617,4.482986838952355
2024-09-25,Saket,2.75849094568854,0.8025736866323028,4.739177371917327
2024-09-26,Saket,3.0086707910466286,1.2619879862044527,4.936350465696683
2024-09-27,Saket,2.6946559854807415,0.8671938809517943,4.591466926657088
2024-09-28,Saket,2.52527079915361,0.5704452540916459,4.338190114727954
2024-09-29,Saket,3.0960540080243515,1.1914022673157525,4.996344035389113
2024-09-30,Saket,2.839749003190304,1.081121749526279,4.818232781566208
2024-10-01,Saket,2.8025579309633897,0.8082211131852529,4.661970504093657
2024-10-02,Saket,2.9150150627063063,1.0076701320943144,4.765404130779245
2024-10-03,Saket,3.142427552566399,1.331930367003762,5.008972066008227
2024-10-05,Saket,2.6195563948675376,0.8135139362408532,4.355997231715437
2024-10-06,Saket,3.1501240251666833,1.2742338359190069,4.904061809573671
2024-10-07,Saket,2.8667904080155626,1.076244582980141,4.561195419378583
2024-10-08,Saket,2.796712416476355,0.9267287671049835,4.600448426095486
2024-10-09,Saket,2.8725495201564177,1.0017280608814054,4.6746167814245645
2024-10-10,Saket,3.0611082383959713,1.1849167976886235,4.81987943835239
2024-10-11,Saket,2.7033122544515766,0.8652482412908361,4.567180956711475
2024-10-12,Saket,2.4826815486290736,0.6941549446258379,4.327871492734569
2024-10-13,Saket,2.9735218218774175,1.1221705462411515,4.807456067868215
2024-10-14,Saket,2.66939984263929,0.8146522741978118,4.424791612828155
2024-10-15,Saket,2.5782797061650924,0.6341117822203554,4.386306590172811
2024-10-16,Saket,2.6346462693090222,0.9615372452380235,4.581463057477696
2024-10-17,Saket,2.806362444044289,1.026935630815259,4.639557601057445
2024-10-19,Saket,2.2285836459498354,0.4533458872331448,3.967756691904178
2024-10-20,Saket,2.712424750153595,0.963761203863638,4.6097707704416395
2024-10-21,Saket,2.4222194419502214,0.6152116199031918,4.377012201075444
2024-10-22,Saket,2.3458460724369754,0.4035673571002435,4.123524963464905
2024-10-23,Saket,2.4187029833792035,0.5492614568165246,4.164027199317166
2024-10-24,Saket,2.6088050486085477,0.7749770214506104,4.361068742344612
2024-10-25,Saket,2.282623095829465,0.3476129908430326,4.27150950639344
2024-10-26,Saket,2.096508342362114,0.393711870107265,3.9966241732254164
2024-10-28,Saket,2.3494094424787946,0.45325392184310387,4.14083560649085
2024-10-29,Saket,2.3077819090439413,0.40319418073544605,4.183826040361257
2024-10-30,Saket,2.412463968744682,0.4031578657322216,4.241667802867693
2024-10-31,Saket,2.631386952486122,0.7688790305376695,4.401638351375514
2024-11-01,Saket,2.3432715486098235,0.49590863476629377,4.226919951762902
2024-11-02,Saket,2.1905379698482323,0.38506843766957705,3.915053406374175
2024-11-03,Saket,2.712298833495182,0.912035506153119,4.54560463539477
2024-11-04,Saket,2.4899069419472903,0.6329161664016476,4.472743190987277
2024-11-05,Saket,2.4705115124579784,0.6164305514254339,4.425588315451178
2024-11-06,Saket,2.591152816071689,0.6948390480567093,4.449657207172714
2024-11-08,Saket,2.549758501406612,0.6867398287142122,4.432505949200605
2024-11-09,Saket,2.4086733326849097,0.5771855333658166,4.299182872799714
2024-11-10,Saket,2.925138398803712,1.1547263959051914,4.686309308837845
2024-11-12,Saket,2.6926943680962765,0.8587397453998187,4.485478994457087
2024-11-13,Saket,2.8103712124969933,0.8549798814235569,4.6452826345542295
2024-11-14,Saket,3.033273272887503,1.161755561728489,4.875525996955713
2024-11-15,Saket,2.7665715575332768,0.8140236930238096,4.579371329469854
2024-11-16,Saket,2.626742269648325,0.8350284995691827,4.309337561313196
2024-11-17,Saket,3.131042237893845,1.3256859624651167,4.963847783415581
2024-11-18,Saket,2.92104752533209,1.0834343936947581,4.624645122989929
2024-11-19,Saket,2.9050962802056515,1.1591949414850589,4.747641005343727
2024-11-21,Saket,3.2472210380330866,1.269771945547795,5.0053337004634315
2024-11-22,Saket,2.9940588080476354,0.971338298618242,4.816275528298938
2024-11-23,Saket,2.8672934211671577,1.116102957319687,4.730344496697239
2024-11-24,Saket,3.372728976736608,1.6982494754150879,5.309525619530354
2024-11-25,Saket,3.1813803703158343,1.3534357197584983,4.9281137824059185
2024-11-26,Saket,3.181380355228809,1.3307597636557411,5.1042448521388435
2024-11-27,Saket,3.313979545044603,1.4595776047676512,5.249116607315797
2024-11-28,Saket,3.549778094626485,1.571665224209756,5.372455311504353
2024-11-29,Saket,3.3192270817133473,1.4287475431232781,5.141248951931086
2024-11-30,Saket,3.211389245786399,1.2348875301022926,5.148760165388487
2024-12-02,Saket,3.544771518492412,1.765641316920883,5.294936295718957
2024-12-03,Saket,3.553347195324185,1.7770066610246391,5.337533751775731
2024-12-04,Saket,3.687409358664865,1.8783755293287427,5.539662453291983
2024-12-05,Saket,3.9174442023739307,2.051543153065109,5.799205133517737
2024-12-06,Saket,3.6861438173693024,1.8556454530569257,5.449627379257585
2024-12-07,Saket,3.5686571819947646,1.7446103724575257,5.430061364563773
2024-12-08,Saket,4.046872731075038,2.397028781679539,5.944423643610091
2024-12-09,Saket,3.8500339794491816,2.0830554580938263,5.703459626602482
2024-12-10,Saket,3.8256078012063397,1.9642946466780618,5.774795242332698
2024-12-11,Saket,3.9166099626393263,2.2055239706390344,5.766165343246006
2024-12-12,Saket,4.0943229484055035,2.2752817204613978,5.999826752090663
2024-12-14,Saket,3.6400260891666836,1.7950719348579716,5.438553029351773
2024-12-15,Saket,4.041560527320257,2.2774522039707414,5.912635429945667
2024-12-16,Saket,3.7790435404292677,1.970055062478504,5.627854285542124
2024-12-17,Saket,3.681065001692941,1.8218640798915728,5.500159151377472
2024-12-18,Saket,3.693004152154283,1.9040241805035603,5.604064030521984
2024-12-19,Saket,3.787951549913993,2.0130521020506857,5.678131581400253
2024-12-20,Saket,3.4360086773105083,1.7242825742872019,5.355964243659412
2024-12-21,Saket,3.1874430859481855,1.4711279942232702,5.005433416368905
2024-12-22,Saket,3.5034482345125246,1.6600980562842418,5.3119388313005
2024-12-23,Saket,3.1747421029849594,1.4025411760805793,5.064251749494368
2024-12-24,Saket,3.0113116604304646,1.2920005929754448,4.828525918238426
2024-12-25,Saket,2.9609788294008883,1.0390598140658682,4.878275236573415
2024-12-26,Saket,2.9985216381817477,1.2168684664015599,4.845244741989561
2024-12-27,Saket,2.6078806734329847,0.7157504199819085,4.49799427221243
2024-12-28,Saket,2.326758864667301,0.47809346473126263,4.1589071526099275
2024-12-29,Saket,2.6056191617055013,0.831881300390443,4.428156322334811
2024-12-30,Saket,2.265280553369363,0.30761236922962987,4.054135854980396
2024-12-31,Saket,2.0961131201942518,0.20152106810120105,3.9580176393092015
2025-01-01,Saket,2.047242984509465,0.25577842825371916,3.9895857141799516
2025-01-02,Saket,2.0938997011885316,0.22520443627238926,3.765768176771706
2025-01-03,Saket,1.7325591679721133,-0.04953016502941337,3.708701744248747
2025-01-04,Saket,1.4870194555518241,-0.5585755761393613,3.3963183140870443
2025-01-05,Saket,1.7956686939564952,-0.13354115594297397,3.5552794721375216
2025-01-06,Saket,1.5081109726151005,-0.2508120153172568,3.221986098050877
2025-01-07,Saket,1.3938437056690391,-0.5221461532027007,3.2267979524211836
2025-01-08,Saket,1.4021317117607,-0.545138357451197,3.0486697213157528
2025-01-09,Saket,1.5076086145535386,-0.26932750386346216,3.3546697399572087
2025-01-10,Saket,1.2183808868792814,-0.5869122555712524,3.018333970637998
2025-01-11,Saket,1.0436006714675812,-0.7273729944806582,3.0441626360737026
2025-01-12,Saket,1.4090205576146861,-0.42383118336792197,3.2499008349219487
2025-01-13,Saket,1.1926613652631006,-0.7131375359328046,2.9848961418745015
2025-01-14,Saket,1.1429788600571191,-0.7828343897627769,3.0209828283744034
2025-01-15,Saket,1.2094088831357668,-0.7640514363187303,3.0833847870197952
2025-01-16,Saket,1.3662195522030982,-0.5279830371983812,3.246889483375299
2025-01-17,Saket,1.1335682262467177,-0.7369634802827066,2.9498189731491866
2025-01-18,Saket,1.006558358831065,-0.7416666001892945,2.749571243361508
2025-01-19,Saket,1.3990638470435561,-0.47170027071002923,3.2426614966159475
2025-01-20,Saket,1.218417520574655,-0.6317046221323693,3.1230585909364907
2025-01-21,Saket,1.1930427650427835,-0.7849076990702956,3.1041223918793026
2025-01-22,Saket,1.2736426785380472,-0.7764841329104646,3.096201152330911
